site_id,model_cfs,comid,usgs_cfs,nwm_cfs
02109500,42.61308455800652,9064270,60.8,58.62240068968721
02105500,2094.1864343332118,8831710,1960.0,2249.8994867108267
02106500,386.312474233471,8816187,546.0,569.9792452599709
02134480,23.81327139702296,9127910,15.4,11.653850739516132
02120780,32.05126274348772,9236229,19.9,23.307701479032264
02103000,122.93749299781089,8846189,122.0,84.04898412135877
0351706800,218.9550253337114,19720831,103.0,103.11892169511245
02143000,46.904173475034774,9745124,51.7,50.85316686334312
02102192,23.722778430495175,8842705,0.27,0.3531469921065495
0214269560,10.004472987025288,9756570,6.52,6.003498865811341
0212393300,8.42052386651681,9202131,3.7,3.884616913172044
02077303,33.02743282949772,8693577,4.63,4.237763905278594
0214267602,744.147748701242,9755532,,2367.850582074414
0214264790,725.0882088186152,9755486,,2327.238677982161
02088000,52.39820694683856,8786045,57.5,65.33219353971165
02138816,208.9097494025278,9753070,58.9,59.68184166600686
02102500,1493.556695017376,8846907,656.0,705.9408372209924
02111000,20.131542090762327,9253266,19.5,19.423084565860222
0212880025,1905.0305029863084,9167928,,4671.428411585436
02129375,1745.1349420581569,9168052,,2438.4799804957242
02141500,557.1611178329014,9754096,,956.3220546245359
0214196125,572.5524321079095,9753948,1010.0,259.9161861904204
0212378405,1860.0602563133561,9211976,3360.0,912.8849745954303
0214244102,629.1443661282866,9754048,1040.0,
03501975,252.7861538664855,19735653,,294.5245914168623
0350011450,38.32985904045738,19735941,36.8,32.136376281696
0210398250,7.862864495370637,8846621,,19.77623155796677
02104000,1939.6247451884665,8847219,,1557.378235189883
03500000,127.92955205089685,19736555,133.0,133.84271000838226
03504000,66.97743331887963,19736561,73.8,76.63289728712124
02129000,1897.506227186702,9167976,2810.0,2209.9938766027867
02118500,77.54328170291055,9233605,69.3,73.45457435816229
0214192500,25.998344450838527,9752446,15.9,13.06643870794233
02143040,12.633694435656723,9745600,11.7,12.006997731622683
02143500,29.836430915450624,9747390,17.1,18.363643589540573
02111500,68.1580013769642,9250814,61.3,58.97554768179376
0214266000,7.251273105442434,9755408,5.17,6.003498865811341
02152474,84.42658667905918,12034339,86.8,82.28324916082603
02118000,87.58874705679212,9235493,102.0,117.95109536358753
02112000,357.3248376554541,9250904,405.0,395.87777815144193
0214265808,3.067575402872955,9755380,1.05,1.412587968426198
02116500,1033.6096619588634,9252852,1290.0,1199.9934791780552
0214183365,19.330188726395054,9752382,16.4,12.006997731622683
02142654,3.500575217895814,9755364,1.61,1.412587968426198
0214265828,6.87762773486235,9755390,0.0,0.0
0211139110,278.2351059371384,9251670,457.0,489.10858406757103
02123500,60.53660296099855,9224643,15.4,15.891614644794727
02124080,6.835395117248274,9203161,1.47,1.412587968426198
02111180,30.08591352405037,9251726,27.8,25.779730423778112
02112250,506.3087904601293,9249426,651.0,568.9198042836512
02142000,15.907541685977355,9753760,9.76,9.888115778983385
02115360,621.1906090524799,9249606,1160.0,1060.1472703038614
07227890,0.0,24803965,0.0,
08067650,178.29272158917303,1467944,559.0,562.2100114336267
08068400,43.78665475813431,1507967,22.6,17.304202613220923
08068400,43.78665475813431,1507967,16.3,17.304202613220923
08068400,43.78665475813431,1507967,18.9,17.304202613220923
08068390,28.55021249486743,1508263,12.9,11.653850739516132
08068390,28.55021249486743,1508263,8.66,11.653850739516132
08068390,28.55021249486743,1508263,10.6,11.653850739516132
08070500,32.71424650799366,1520249,72.0,71.33569240552299
08070500,32.71424650799366,1520249,64.3,71.33569240552299
08070500,32.71424650799366,1520249,68.2,71.33569240552299
08067920,64.5850036232606,1468038,92.6,84.75527810557188
08067920,64.5850036232606,1468038,72.1,84.75527810557188
08067920,64.5850036232606,1468038,81.4,84.75527810557188
08162600,102.91402190764526,9355362,653.0,586.9303008810853
08162600,102.91402190764526,9355362,365.0,586.9303008810853
08162600,102.91402190764526,9355362,506.0,586.9303008810853
08117403,34.02883561823489,1606744,,29.311200344843606
08162675,480.5730360037685,9356982,,
11481500,14.603654207409459,8319319,12.2,13.77273269215543
11481000,83.02445312062704,8316811,74.3,70.27625142920334
03463300,31.88257499060009,19490270,32.1,33.90211124222875
02074000,157.52617375414388,8673565,335.0,300.8812372747801
02071000,214.4947095476348,8677803,300.0,294.1714444247557
02069000,175.8743501173095,8679473,142.0,181.16440695065987
02070500,115.21116081751568,8673563,144.0,143.02453180315254
02087275,49.68798599025961,8783339,160.0,174.10146710852888
0208524090,13.522879457980972,8777381,1.76,1.7657349605327473
0208524975,22.52288306851514,8777649,1.07,1.412587968426198
02077200,4.074520466921337,8701361,1.56,1.7657349605327473
0208732885,62.920072154213315,8783643,1.96,2.118881952639297
02093800,3.6004242534876614,8890056,3.57,3.884616913172044
02094500,44.03124073467613,8890012,4.2,4.944057889491693
02082950,37.9499562610092,10511316,16.3,19.06993757375367
02082585,1779.9797354313382,8762349,1880.0,2379.857579806037
02086624,11.588552251690071,8777467,22.6,24.720289447458462
02077670,16.48370153916847,8693517,7.13,7.416086834237539
0208726005,39.27603707065604,8783277,132.0,129.9580930952102
02094770,6.862205760085722,8891014,2.09,1.412587968426198
0208062765,1950.1735223671226,10451300,,2477.679296619551
02081500,44.18293466297916,8760623,50.9,58.97554768179376
0208114150,2224.5095912327456,10455800,,3326.644665643696
02085000,11.387019928642289,8780571,8.28,8.828674802663736
02086500,72.66099311194776,8777373,33.2,34.9615522185484
02085500,62.11859270150983,8778363,60.1,64.9790465476051
0208675010,3.0384423538706806,8778141,1.23,1.412587968426198
02083000,214.94295517208178,10510596,156.0,157.15041148741452
0209399200,6.305874452544996,8891468,3.52,3.5314699210654945
02081094,2244.124856339285,10452322,,3343.2425742727037
02081747,464.5746713724227,8759765,216.0,244.0245715456257
0208521324,12.722307748970966,8777369,14.6,13.06643870794233
02095000,15.314928341780972,8891502,3.25,3.5314699210654945
0209722970,2.990236081820051,8893140,0.5,0.706293984213099
0209725960,4.192360511089644,8893292,0.4,0.3531469921065495
02097517,7.384068592235907,8897336,8.22,4.237763905278594
02097280,7.008853979983667,8894150,0.99,1.0594409763196484
02097464,0.8419049420507219,8896094,0.98,1.0594409763196484
02096500,213.19747701320685,8891488,101.0,103.82521567932554
02099000,6.349846454613174,8866534,3.39,3.884616913172044
02095500,16.25229712344927,8891478,9.1,7.062939842130989
02095271,5.808519927945656,8890624,3.03,2.825175936852396
02095181,3.7762816285290355,8890700,1.2,1.412587968426198
02096846,0.2948254850968779,8895436,0.74,0.706293984213099
0209741955,11.45316549404415,8893782,9.96,8.122380818450637
02097314,28.165088013727182,8893722,25.2,14.832173668475077
02097386,1.0479837110917163,8895888,0.18,0.3531469921065495
0209553650,20.485467647846562,8890308,60.6,81.57695517661293
11290000,1626.948053264421,2823972,320.0,311.1225000458701
373829118505801,99.01664071089733,20273987,,70.62939842130989
373818118513301,93.73218277347593,20274003,,7.416086834237539
373822118514401,27.765326407131234,20274003,,7.416086834237539
11446220,1124.899875735935,15022453,,2721.7038681651766
11299997,987.8146235325842,349891,,400.1155420567205
11289650,2846.8732595073348,2823750,312.0,321.01061582485346
11302000,1013.9744164538532,348545,397.0,400.1155420567205
11274790,386.39988882132786,17081597,232.0,185.0490238638319
11289500,2846.8732595073348,2823750,2090.0,321.01061582485346
11302500,1263.3278520077781,2826184,,400.1155420567205
11278300,162.8323787551124,17082139,39.1,38.49302213961389
11276500,715.1818423936882,17081559,103.0,128.89865211889057
11284400,0.10880257483376414,17078425,0.01,0.0
11276600,906.140873102001,17082145,138.0,128.89865211889057
11289000,2764.8596482165526,2823718,723.0,321.7169098090666
11278400,177.50630728464108,17081685,231.0,79.45807322397363
11276900,927.0582608113901,17082145,143.0,128.89865211889057
10289000,21.01706298401162,8915923,11.8,17.304202613220923
10289500,19.664754892408812,8915933,29.3,26.839171400097758
10296500,211.73823417927917,946050152,160.0,161.03502840058655
10296750,287.2856604829057,10742458,52.1,5.650351873704792
10296000,201.1361099264544,10744424,150.0,121.83571227675957
10291500,51.63160853379865,8915907,51.7,54.03148979230207
10290500,53.85866268439885,8915935,77.6,81.57695517661293
11449370,38.5701783002949,8009239,,0.0
11449820,11.915070627868062,8009227,,0.3531469921065495
07312500,130.4005655112416,13734150,396.0,405.05959994621224
07315200,0.184893386778871,13660367,0.0,0.706293984213099
07312100,98.24694890552132,13732942,487.0,535.0176930414225
07312330,131.17120673904884,13733850,,446.73094501478505
07312610,0.28103049687986686,13734154,0.83,1.0594409763196484
07312110,99.0366945373739,13734206,144.0,461.56311868326014
07312200,16.52773411738671,13730379,0.12,0.0
07344500,50.397532462327035,1009042,21.2,20.482525542179868
07344500,50.397532462327035,1009042,17.3,20.482525542179868
07344500,50.397532462327035,1009042,19.0,20.482525542179868
07332605,1.3881542288466706,8350199,0.57,1.7657349605327473
07312700,145.06395891574365,13732288,462.0,483.10508520175966
07312700,145.06395891574365,13732288,445.0,483.10508520175966
07312700,145.06395891574365,13732288,451.0,483.10508520175966
07343200,74.52277294042298,1129593,19.7,209.41616631918384
07343500,57.429118612095216,1122795,26.1,23.307701479032264
07343500,57.429118612095216,1122795,19.7,23.307701479032264
07343500,57.429118612095216,1122795,22.4,23.307701479032264
07342500,7.455329348575115,4300941,9.6,7.416086834237539
07342500,7.455329348575115,4300941,9.16,7.416086834237539
07342500,7.455329348575115,4300941,9.34,7.416086834237539
07342480,0.643400678583279,4300953,0.0,1.412587968426198
07342480,0.643400678583279,4300953,0.0,1.412587968426198
07342480,0.643400678583279,4300953,0.0,1.412587968426198
07314900,10.68043351729568,13660341,0.0,12.71329171583578
07346045,1282.4350914627253,1017865,1540.0,1470.1509281395654
07346045,1282.4350914627253,1017865,1140.0,1470.1509281395654
07346045,1282.4350914627253,1017865,1340.0,1470.1509281395654
07342470,3.2343914268258587,4300965,12.2,20.12937855007332
07344100,12.229759547205955,1128207,,9.534968786876835
07344210,1315.2660434846828,1128277,6940.0,6910.027194548853
07344210,1315.2660434846828,1128277,5690.0,6910.027194548853
07344210,1315.2660434846828,1128277,6370.0,6910.027194548853
07344493,45.803251396178624,1009020,12.4,10.241262771089934
07344493,45.803251396178624,1009020,10.3,10.241262771089934
07344493,45.803251396178624,1009020,11.0,10.241262771089934
07343000,0.7370356545522281,4300911,2.44,1.412587968426198
07343000,0.7370356545522281,4300911,1.65,1.412587968426198
07343000,0.7370356545522281,4300911,2.09,1.412587968426198
07343356,13.116829790222663,1129421,22.4,22.248260502712615
07343356,13.116829790222663,1129421,17.0,22.248260502712615
07343356,13.116829790222663,1129421,20.4,22.248260502712615
07343450,272.49102425205706,1128575,182.0,157.15041148741452
07343450,272.49102425205706,1128575,129.0,157.15041148741452
07343450,272.49102425205706,1128575,153.0,157.15041148741452
08017200,1.0812876511057323,5253949,0.98,1.0594409763196484
08017200,1.0812876511057323,5253949,0.68,1.0594409763196484
08017200,1.0812876511057323,5253949,0.81,1.0594409763196484
08019200,452.50026385241904,5275972,363.0,342.9057293354595
08019200,452.50026385241904,5275972,281.0,342.9057293354595
08019200,452.50026385241904,5275972,322.0,342.9057293354595
07343840,107.10061700936116,1121321,149.0,134.9021509847019
07343840,107.10061700936116,1121321,97.8,134.9021509847019
07343840,107.10061700936116,1121321,120.0,134.9021509847019
08017250,0.6567215788611194,5253913,,3.5314699210654945
07346050,232.49251902112906,1042497,562.0,470.03864649381734
07346050,232.49251902112906,1042497,212.0,470.03864649381734
07346050,232.49251902112906,1042497,381.0,470.03864649381734
08017300,0.47058518049415343,5254557,5.62,4.944057889491693
08017300,0.47058518049415343,5254557,3.26,4.944057889491693
08017300,0.47058518049415343,5254557,4.52,4.944057889491693
08019000,58.64831536746251,5293833,34.4,30.723788313269804
08019000,58.64831536746251,5293833,28.1,30.723788313269804
08019000,58.64831536746251,5293833,31.3,30.723788313269804
08020450,1105.9340180257175,5278688,,2130.8889503709192
08048000,120.22054246493684,1268410,17.5,16.244761636901274
08048000,120.22054246493684,1268410,16.4,16.244761636901274
08048000,120.22054246493684,1268410,16.5,16.244761636901274
08032000,421.0491877513892,4452936,531.0,553.0281896388565
08017410,16.824530230305932,5256789,6.84,1.7657349605327473
08017410,16.824530230305932,5256789,4.18,1.7657349605327473
08017410,16.824530230305932,5256789,4.85,1.7657349605327473
08033500,5431.112758700195,1109655,4320.0,4619.86895073788
08017900,64.48425178714669,5256013,,28.958053352737057
08024480,19.235369429701464,9535259,,28.251759368523956
08045850,0.6066613874193681,1268504,1.37,0.706293984213099
08045850,0.6066613874193681,1268504,1.1,0.706293984213099
08045850,0.6066613874193681,1268504,1.2,0.706293984213099
08032400,949.9804168872912,4453630,,1257.9095858835292
08044500,61.50794610302402,1305941,7.08,6.003498865811341
08044500,61.50794610302402,1305941,6.24,6.003498865811341
08044500,61.50794610302402,1305941,6.77,6.003498865811341
08032700,1992.8801328284749,1078299,2880.0,2920.1724777290574
08020000,930.5818446160935,5274290,948.0,912.8849745954303
08020000,930.5818446160935,5274290,660.0,912.8849745954303
08020000,930.5818446160935,5274290,780.0,912.8849745954303
08042800,3.618998078014289,1304795,0.0,0.0
08042800,3.618998078014289,1304795,0.0,0.0
08042800,3.618998078014289,1304795,0.0,0.0
08044000,0.5405643455974638,1305635,2.63,2.118881952639297
08044000,0.5405643455974638,1305635,2.08,2.118881952639297
08044000,0.5405643455974638,1305635,2.44,2.118881952639297
08037050,5.2191016343431995,1158005,9.5,7.416086834237539
08037050,5.2191016343431995,1158005,6.03,7.416086834237539
08037050,5.2191016343431995,1158005,7.28,7.416086834237539
08033350,212.5380685977663,1078791,,109.82871454513688
08042950,0.03263781757295911,1305477,,0.0
08019500,53.35963319057611,5275798,86.9,74.51401533448194
08019500,53.35963319057611,5275798,62.1,74.51401533448194
08019500,53.35963319057611,5275798,72.6,74.51401533448194
08033900,68.71069242757363,1149925,72.9,70.98254541341645
08033900,68.71069242757363,1149925,63.4,70.98254541341645
08033900,68.71069242757363,1149925,67.9,70.98254541341645
08020700,17.848265222023333,5278780,51.3,54.38463678440862
08020700,17.848265222023333,5278780,45.8,54.38463678440862
08020700,17.848265222023333,5278780,48.3,54.38463678440862
08020900,1554.017822113802,5279488,1930.0,1790.1021029880992
08020900,1554.017822113802,5279488,1290.0,1790.1021029880992
08020900,1554.017822113802,5279488,1570.0,1790.1021029880992
08045995,1.8267195541160646,1268578,1.99,3.5314699210654945
08045995,1.8267195541160646,1268578,0.07,3.5314699210654945
08045995,1.8267195541160646,1268578,0.54,3.5314699210654945
08048543,114.75487613022719,1268426,24.0,21.541966518499517
08048543,114.75487613022719,1268426,16.2,21.541966518499517
08048543,114.75487613022719,1268426,19.5,21.541966518499517
08048800,3.2702575225550747,1268884,1.74,42.37763905278594
08048800,3.2702575225550747,1268884,1.24,42.37763905278594
08048800,3.2702575225550747,1268884,1.6,42.37763905278594
08038000,433.37644834615827,1157813,,371.15748870398346
08032500,1265.9488984183884,1077643,,2390.0988425771266
08039100,15.188216023231483,1159329,,2.825175936852396
08033000,3652.0714577833082,1079041,3710.0,3639.886047642205
08033000,3652.0714577833082,1079041,3650.0,3639.886047642205
08033000,3652.0714577833082,1079041,3680.0,3639.886047642205
08037180,2661.234880698392,1152351,1730.0,4418.22201824504
08048890,0.6431711036227299,1268740,,11.653850739516132
08048922,0.8875752517167182,1268642,,4.590910897385143
08050400,3.706948896047852,1274838,9.5,18.363643589540573
08050400,3.706948896047852,1274838,7.14,18.363643589540573
08050400,3.706948896047852,1274838,7.95,18.363643589540573
08049300,149.34180104298838,1268382,188.0,170.92314417956993
08049300,149.34180104298838,1268382,143.0,170.92314417956993
08049300,149.34180104298838,1268382,168.0,170.92314417956993
0804956950,9.658270514249983,1268356,4.56,3.5314699210654945
0804956950,9.658270514249983,1268356,1.62,3.5314699210654945
0804956950,9.658270514249983,1268356,2.73,3.5314699210654945
08050100,3.602835356702195,1269870,1330.0,24.013995463245365
08050100,3.602835356702195,1269870,18.3,24.013995463245365
08050100,3.602835356702195,1269870,796.0,24.013995463245365
08050350,0.7180779269439103,1274826,1.06,1.7657349605327473
08049580,0.08141504161093037,1270482,0.0,2.825175936852396
08049580,0.08141504161093037,1270482,0.0,2.825175936852396
08049580,0.08141504161093037,1270482,0.0,2.825175936852396
08051500,4.454857793841916,1276892,28.7,31.783229289589453
08051500,4.454857793841916,1276892,24.1,31.783229289589453
08051500,4.454857793841916,1276892,27.0,31.783229289589453
08049700,0.9963027594397604,1268648,1.02,0.3531469921065495
08049700,0.9963027594397604,1268648,0.68,0.3531469921065495
08049700,0.9963027594397604,1268648,0.8,0.3531469921065495
08050800,0.1520886772387084,1275870,0.07,2.4720289447458463
08050800,0.1520886772387084,1275870,0.05,2.4720289447458463
08050800,0.1520886772387084,1275870,0.06,2.4720289447458463
08050840,0.04747851757247392,1275872,0.0,0.0
08050840,0.04747851757247392,1275872,0.0,0.0
08050840,0.04747851757247392,1275872,0.0,0.0
08057000,349.352238908038,942030011,6540.0,5120.278238552861
08057000,349.352238908038,942030011,5100.0,5120.278238552861
08057000,349.352238908038,942030011,5690.0,5120.278238552861
08057200,9.416237737848215,1260353,8.34,5.650351873704792
08057200,9.416237737848215,1260353,4.98,5.650351873704792
08057200,9.416237737848215,1260353,6.38,5.650351873704792
08052700,0.7087926844415663,1278534,1.44,0.3531469921065495
08052700,0.7087926844415663,1278534,0.5,0.3531469921065495
08052700,0.7087926844415663,1278534,0.77,0.3531469921065495
08052745,2.8829613905508054,1278616,6.7,47.321696942277626
08052745,2.8829613905508054,1278616,5.53,47.321696942277626
08052745,2.8829613905508054,1278616,6.0,47.321696942277626
08052780,4.15175388091444,1277158,2.27,0.0
08052780,4.15175388091444,1277158,1.83,0.0
08052780,4.15175388091444,1277158,2.03,0.0
08053000,57.76548410231093,1278624,3860.0,3850.008507945602
08053000,57.76548410231093,1278624,3850.0,3850.008507945602
08053000,57.76548410231093,1278624,3860.0,3850.008507945602
08053009,1.4723419934718893,1278566,3.32,2.118881952639297
08053009,1.4723419934718893,1278566,1.4,2.118881952639297
08053009,1.4723419934718893,1278566,1.89,2.118881952639297
08053025,1.9439692803020343,1277240,,21.895113510606066
08049500,153.0671321533764,1269868,220.0,204.1189614375856
08049500,153.0671321533764,1269868,160.0,204.1189614375856
08049500,153.0671321533764,1269868,193.0,204.1189614375856
08053090,1.0216995702904001,1279586,1.3,20.835672534286417
08055000,19.04263844314395,1287145,1530.0,1519.944654026589
08055000,19.04263844314395,1287145,1520.0,1519.944654026589
08055000,19.04263844314395,1287145,1530.0,1519.944654026589
08056500,0.6412636957117517,1260357,3.8,3.5314699210654945
08056500,0.6412636957117517,1260357,3.02,3.5314699210654945
08056500,0.6412636957117517,1260357,3.41,3.5314699210654945
08055560,89.05191577905521,1279696,4830.0,4820.103295262294
08055560,89.05191577905521,1279696,4780.0,4820.103295262294
08055560,89.05191577905521,1279696,4800.0,4820.103295262294
08053430,4.889452489076011,1285377,8.95,10.947556755303033
08057055,353.04690515604347,1260371,,5188.435608029425
08057448,381.7588362736903,1260211,,5340.641961627348
08059590,5.0833956009289825,1292128,2.54,2.4720289447458463
08059590,5.0833956009289825,1292128,1.89,2.4720289447458463
08059590,5.0833956009289825,1292128,2.21,2.4720289447458463
08053500,8.750073465602814,1285627,24.4,23.307701479032264
08053500,8.750073465602814,1285627,22.1,23.307701479032264
08053500,8.750073465602814,1285627,23.0,23.307701479032264
08048970,1.852109856695833,1268612,1.26,0.3531469921065495
08048970,1.852109856695833,1268612,0.82,0.3531469921065495
08048970,1.852109856695833,1268612,0.97,0.3531469921065495
08059350,0.6661411661291203,1292096,0.02,1.412587968426198
08059350,0.6661411661291203,1292096,0.0,1.412587968426198
08059350,0.6661411661291203,1292096,0.01,1.412587968426198
08066087,9.249205694349845,1485406,,40.61190409225319
08061548,2.2141527584947798,1292996,1.32,3.884616913172044
08061000,15.65938174561877,1292272,562.0,449.909267943744
08057300,15.292796051652056,1260405,10.9,9.181821794770286
08061551,36.30579836632906,1294840,25.8,84.75527810557188
08061551,36.30579836632906,1294840,24.4,84.75527810557188
08061551,36.30579836632906,1294840,25.0,84.75527810557188
08061750,40.60206272409395,1293064,64.6,91.46507095559632
08061750,40.60206272409395,1293064,58.8,91.46507095559632
08061750,40.60206272409395,1293064,62.1,91.46507095559632
08061480,18.279543543812014,1293000,1.48,4.237763905278594
08061480,18.279543543812014,1293000,3.05,4.237763905278594
08063030,0.19476145717683216,4133309,,2.118881952639297
08063040,1.6065935658240298,4131629,,1.412587968426198
08063048,1.4596530006993758,4133115,,2.118881952639297
08064700,7.575136637943478,1454931,1.4,0.706293984213099
08064700,7.575136637943478,1454931,0.86,0.706293984213099
08064700,7.575136637943478,1454931,1.03,0.706293984213099
08061540,12.74123896349218,1293010,70.8,66.3916345160313
08061540,12.74123896349218,1293010,59.2,66.3916345160313
08061540,12.74123896349218,1293010,66.2,66.3916345160313
08065080,31.347948516094636,1453169,,22.954554486925716
08065200,14.518554527915242,1453353,47.0,40.965051084359736
08065200,14.518554527915242,1453353,23.8,40.965051084359736
08065200,14.518554527915242,1453353,34.1,40.965051084359736
08086400,0.1306330105966005,5526171,,0.0
08063590,12.0779670839177,1446498,6.11,45.202814989638334
08063590,12.0779670839177,1446498,4.31,45.202814989638334
08063590,12.0779670839177,1446498,5.42,45.202814989638334
08088000,810.2585857761377,5494668,111.0,105.94409763196484
08059400,1.344227937641393,1292054,3.25,3.178322928958945
08059400,1.344227937641393,1292054,2.38,3.178322928958945
08059400,1.344227937641393,1292054,2.88,3.178322928958945
08086050,0.06359575447999041,5525639,0.0,1.0594409763196484
08086050,0.06359575447999041,5525639,0.0,1.0594409763196484
08086050,0.06359575447999041,5525639,0.0,1.0594409763196484
08065350,1052.0997254192057,1484774,7700.0,7310.142736605574
08065350,1052.0997254192057,1484774,7440.0,7310.142736605574
08065350,1052.0997254192057,1484774,7540.0,7310.142736605574
08090800,872.815013402144,5498058,216.0,198.11546257177426
08090800,872.815013402144,5498058,195.0,198.11546257177426
08090800,872.815013402144,5498058,206.0,198.11546257177426
08086500,0.1366587576078716,5526143,0.0,0.0
08087300,129.93442368827928,5522448,,13.77273269215543
08088470,0.4302402238519419,5495852,0.06,1.7657349605327473
08065000,864.5650241211871,1453127,8270.0,8149.926283834949
08090905,884.8135229321705,5499434,17.9,3.884616913172044
08090905,884.8135229321705,5499434,16.7,3.884616913172044
08090905,884.8135229321705,5499434,17.4,3.884616913172044
08088430,0.13066734792399382,5494600,0.0,3.178322928958945
08085500,48.62421129558848,5521636,1.13,1.0594409763196484
08085500,48.62421129558848,5521636,0.96,1.0594409763196484
08085500,48.62421129558848,5521636,1.07,1.0594409763196484
08093100,939.0183945803057,5513718,191.0,133.84271000838226
08093100,939.0183945803057,5513718,144.0,133.84271000838226
08093100,939.0183945803057,5513718,166.0,133.84271000838226
08086290,0.06880483396291709,5525073,0.0,4.590910897385143
08086290,0.06880483396291709,5525073,0.0,4.590910897385143
08086290,0.06880483396291709,5525073,0.0,4.590910897385143
08093360,1.7686622682843627,166414852,15.8,16.244761636901274
08093360,1.7686622682843627,166414852,15.4,16.244761636901274
08093360,1.7686622682843627,166414852,15.6,16.244761636901274
08100500,47.22390907596656,2572206,56.6,90.75877697138321
08100500,47.22390907596656,2572206,53.4,90.75877697138321
08100500,47.22390907596656,2572206,54.9,90.75877697138321
08110325,6.735464791849123,5575031,2.91,2.4720289447458463
08110325,6.735464791849123,5575031,1.0,2.4720289447458463
08110325,6.735464791849123,5575031,1.78,2.4720289447458463
08101000,14.112298699903008,2580511,23.3,0.3531469921065495
08101000,14.112298699903008,2580511,20.4,0.3531469921065495
08101000,14.112298699903008,2580511,22.4,0.3531469921065495
08098300,0.2827252061070767,5555300,0.0,0.3531469921065495
08098300,0.2827252061070767,5555300,0.0,0.3531469921065495
08098300,0.2827252061070767,5555300,0.0,0.3531469921065495
08098290,1093.1271668787854,5555562,1200.0,1679.9202414508559
08098290,1093.1271668787854,5555562,1140.0,1679.9202414508559
08098290,1093.1271668787854,5555562,1170.0,1679.9202414508559
08099382,0.22271775314379935,2568024,0.0,0.3531469921065495
08099382,0.22271775314379935,2568024,0.0,0.3531469921065495
08099382,0.22271775314379935,2568024,0.0,0.3531469921065495
08099500,10.865389015392061,2569756,24.8,25.42658343167156
08099500,10.865389015392061,2569756,22.8,25.42658343167156
08099500,10.865389015392061,2569756,24.1,25.42658343167156
08092000,9.899416637080018,5512092,29.9,29.311200344843606
08092000,9.899416637080018,5512092,25.8,29.311200344843606
08092000,9.899416637080018,5512092,27.2,29.311200344843606
08102595,14.088242723256696,2572260,46.9,43.083933036999035
08102595,14.088242723256696,2572260,26.5,43.083933036999035
08102595,14.088242723256696,2572260,38.4,43.083933036999035
08146000,1.554402443729266,5746512,23.6,39.19931612382699
08146000,1.554402443729266,5746512,22.4,39.19931612382699
08146000,1.554402443729266,5746512,22.8,39.19931612382699
08100000,27.537718767852112,2569332,17.6,5.297204881598242
08100000,27.537718767852112,2569332,15.5,5.297204881598242
08100000,27.537718767852112,2569332,17.0,5.297204881598242
08110430,9.049845749066632,5574947,2.01,1.0594409763196484
08110430,9.049845749066632,5574947,1.67,1.0594409763196484
08110430,9.049845749066632,5574947,1.79,1.0594409763196484
08095200,52.393180273768024,5531474,109.0,129.9580930952102
08095200,52.393180273768024,5531474,104.0,129.9580930952102
08095200,52.393180273768024,5531474,106.0,129.9580930952102
08096500,1074.0341679110484,5513784,653.0,591.8743587705769
08095000,35.19654280930818,5531532,71.3,94.64339388455525
08095000,35.19654280930818,5531532,65.7,94.64339388455525
08095000,35.19654280930818,5531532,69.0,94.64339388455525
08140700,0.4285243823482128,5735207,,56.15037174494137
08099100,0.62852722757773,2567762,0.43,0.3531469921065495
08099100,0.62852722757773,2567762,0.28,0.3531469921065495
08099100,0.62852722757773,2567762,0.36,0.3531469921065495
08099300,1.3412006303362554,2567906,0.03,0.0
08099300,1.3412006303362554,2567906,0.01,0.0
08099300,1.3412006303362554,2567906,0.02,0.0
08110500,42.69959034341902,5575763,29.0,29.311200344843606
08110500,42.69959034341902,5575763,27.2,29.311200344843606
08110500,42.69959034341902,5575763,28.1,29.311200344843606
02100500,130.99473291697296,8870072,66.4,0.0
0208458892,5.978736989254346,3359820,,0.0
0208458893,13.746206516275116,3360014,,0.0
02101726,11.192325259236322,8869974,2.51,2.825175936852396
02096960,343.9522474493037,8897934,179.0,358.79734398025425
0209782609,7.1194378409880255,8894216,1.21,1.412587968426198
02092500,519.0630851610581,10976591,494.0,497.93725887023476
0210166029,2.1707401194391065,8869528,1.65,2.118881952639297
02102000,468.61213254312935,8872370,241.0,265.91968505623174
02093000,49.81728054754797,10518518,22.4,25.779730423778112
02101800,1.2907192083530707,8872070,0.07,0.0
0208732534,56.723560195731956,8783803,0.08,0.0
0208734210,4.673681737335093,8783959,2.17,2.825175936852396
02084557,14.02135876639869,10451990,4.07,0.706293984213099
02098206,544.269305417094,26325150,343.0,235.90219072717505
02087337,1.913761293403543,8783945,0.27,0.0
02087324,59.01313987844484,8783667,181.0,200.94063850862665
0204382800,729.646321565969,10479801,,11.653850739516132
0208735012,0.9078133125086003,8783875,0.54,0.3531469921065495
02102908,54.265246111920234,8849951,3.54,3.178322928958945
02087359,13.767649818881688,8784005,17.5,15.185320660581628
0208734795,8.593279775792379,8784035,8.6,9.181821794770286
0212414900,9.39570601616079,9202419,2.12,2.118881952639297
02142914,1.177267213888089,9755434,0.77,0.706293984213099
0212467451,2.872276600950223,9202911,1.65,1.7657349605327473
0214297160,856.0682243455512,9755462,0.09,0.0
0210382325,16.676395184344333,8846601,23.2,32.48952327380255
02133500,37.72027736724567,9125942,22.3,13.419585700048879
0212427947,0.4987527656626332,9202601,0.68,0.3531469921065495
02108000,627.5550705378254,10525935,652.0,681.926841757747
02104220,29.99093467149542,8853165,34.4,33.5489642501222
